year,Season,Month,State,Primary.Mode,Etiology,Serotype.or.Genotype,Etiology.Status,Setting,Illnesses,Hospitalizations,Info.on.Hospitalizations,Deaths,Info.on.Deaths,Food.Vehicle,Food.Contaminated.Ingredient,IFSAC.Category,Water.Exposure,Water.Type,Animal.Type,Animal.Type.Specify
2012,Fall,10,Iowa,Person-to-person,Norovirus,unknown,Confirmed,Restaurant,6,1,6,0,6,,,,,,,
2012,Spring,3,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, hogfish",,Fish,,,,
2012,Fall,9,Alaska,Person-to-person,Campylobacter related,,Confirmed,,2,2,2,0,2,,,,,,,
2012,Fall,9,Maryland,Food,Salmonella,Thompson,Confirmed,Restaurant - other or unknown type,9,2,9,0,9,,,,,,,
2012,Summer,6,Colorado,Water,Cryptosporidium,,Confirmed,Club (Requires Membership),5,0,5,0,5,,,,Recreational water -- treated,Pool - Swimming Pool; pool/hot tub/whirlpool/spa pool; Spa/Whirlpool/Hot Tub; Pool & Spray Pad; pool; Pool - Swimming Pool,,
2012,Summer,8,Oregon,Indeterminate/Other/Unknown,Escherichia coli,O157,Confirmed,"Other, specify",5,2,5,0,5,,,,,,,
2012,Fall,10,Oregon,Food,Campylobacter related,,Confirmed,Private home/residence,9,0,9,0,9,chicken liver pate,"liver, chicken",Chicken,,,,
2012,Fall,10,Oregon,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,
2012,Fall,10,Oregon,Food,Norovirus,GI.5,Confirmed,,52,NA,52,NA,52,,,,,,,
2012,Fall,9,Oregon,Indeterminate/Other/Unknown,Salmonella,Weltevreden,Confirmed,"Other, specify",3,0,3,0,3,,,,,,,
2012,Fall,9,Oregon,Animal Contact,Campylobacter related,,Confirmed,,3,0,3,0,3,,,,,,Dog or Puppy,"Dog, puppy"
2012,Winter,1,Oregon,Indeterminate/Other/Unknown,Shigella,,Confirmed,"Other, specify",2,1,2,0,2,,,,,,,
2012,Summer,8,Iowa,Person-to-person,Escherichia coli,O157:H7,Confirmed,Camp,4,0,4,0,4,,,,,,,
2012,Winter,1,New York,Water,Legionella,serogroup 1,Confirmed,Hotel/Motel/Lodge/Inn,3,0,0,0,0,,,,Drinking water,Community; Community,,
2011,Fall,9,New York,Water,Legionella,serogroup 1,Confirmed,Hospital/Health Care,3,0,0,0,3,,,,Drinking water,Community,,
2012,Fall,10,Tennessee,Person-to-person,Norovirus,GII.6,Confirmed,Event space,40,0,40,0,40,,,,,,,
2011,Winter,12,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,54,1,54,0,54,,,,,,,
2012,Summer,6,Massachusetts,Indeterminate/Other/Unknown,Salmonella,Typhimurium,Confirmed,,2,1,2,0,2,,,,,,,
2012,Summer,7,Maryland,Food,Escherichia coli,O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,2,7,0,7,,,,,,,
2012,Summer,8,Massachusetts,Indeterminate/Other/Unknown,Salmonella,Typhimurium,Confirmed,,2,1,2,0,2,,,,,,,
2012,Fall,10,Rhode Island,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,
2012,Summer,6,Massachusetts,Indeterminate/Other/Unknown,Salmonella,Thompson,Confirmed,,6,4,6,0,6,,,,,,,
2012,Summer,7,Massachusetts,Indeterminate/Other/Unknown,Salmonella,Montevideo,Confirmed,,4,0,4,0,4,,,,,,,
2012,Summer,8,Massachusetts,Person-to-person,Cryptosporidium,,Confirmed,Hotel/motel,15,0,15,0,15,,,,,,,
2012,Winter,2,Alabama,Person-to-person,Shigella,,Confirmed,School/college/university,7,0,7,0,7,,,,,,,
2012,Winter,1,Kentucky,Indeterminate/Other/Unknown,Salmonella,"I 4,[5],12:i:-",Confirmed,,4,0,4,0,4,,,,,,,
2012,Fall,9,Alabama,Food,Salmonella,Braenderup,Confirmed,Private home/residence,35,7,35,0,35,"chicken, smoked; rice",,Multiple,,,,
2012,Winter,2,Kentucky,Animal Contact,Salmonella,Berta,Confirmed,,2,1,2,0,2,,,,,,Turtle,Turtle
2012,Spring,5,Kentucky,Indeterminate/Other/Unknown,Salmonella,Braenderup,Confirmed,,6,1,3,0,6,,,,,,,
2012,Fall,10,Illinois,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),12,1,12,0,12,,,,,,,
2012,Fall,10,Ohio,Person-to-person,Norovirus,GII.5,Confirmed,School/college/university,111,2,111,0,111,,,,,,,
2012,Fall,11,Illinois,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,
2012,Fall,10,Ohio,Food,Norovirus,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),47,0,47,0,47,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.13,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,
2012,Fall,10,Utah,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,
2012,Fall,11,Minnesota,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),24,0,24,0,24,asparagus; salads,asparagus,Vegetable Row Crops,,,,
2012,Summer,7,Minnesota,Water,Cryptosporidium,IIaA16G2R2,Confirmed,Community/Municipality,2,0,2,0,2,,,,Recreational water -- treated,Fountain(s) - Interactive,,
2012,Summer,8,Maine,Indeterminate/Other/Unknown,Giardia,,Confirmed,,5,0,5,0,5,,,,,,,
2012,Fall,11,Ohio,Food,Norovirus,GI.6,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,
2012,Fall,10,Pennsylvania,Indeterminate/Other/Unknown,Giardia,,Confirmed,,2,2,2,0,2,,,,,,,
2012,Fall,9,Minnesota,Food,Campylobacter related,,Confirmed,Restaurant - Sit-down dining,9,1,9,0,9,,,,,,,
2012,Fall,10,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2012,Fall,10,Minnesota,Person-to-person,Shigella,,Confirmed,School/college/university,3,0,3,0,3,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.1,Confirmed,School/college/university,24,0,16,0,16,,,,,,,
2012,Spring,4,Wisconsin,Food,Clostridium,,Confirmed,Banquet Facility (food prepared and served on-site),22,2,22,0,22,,,,,,,
2012,Fall,10,Texas,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),91,0,91,0,91,,,,,,,
2012,Fall,10,Ohio,Food,Salmonella,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",2,1,2,0,0,,,,,,,
2012,Fall,10,Kentucky,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,91,0,91,0,91,,,,,,,
2012,Fall,10,Georgia,Water,Legionella,serogroup 1,Confirmed,Recreational facility,2,2,2,0,2,,,,Recreational water -- treated,Spa/Whirlpool/Hot Tub; pool/hot tub/whirlpool/spa pool; Pool - Swimming Pool,,
2012,Fall,9,Pennsylvania,Indeterminate/Other/Unknown,Cryptosporidium,,Confirmed,,2,1,2,0,2,,,,,,,
2012,Fall,11,Massachusetts,Person-to-person,Norovirus,,Confirmed,Private home/residence,21,0,21,0,21,,,,,,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,,7,0,0,0,0,,,,,,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GI.6,Confirmed,,22,0,0,0,0,,,,,,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GI.6,Confirmed,,46,0,0,0,0,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Child day care,12,0,12,0,12,,,,,,,
2012,Fall,10,Oregon,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,13,0,13,0,13,,,,,,,
2012,Fall,11,Oregon,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,38,NA,38,NA,38,,,,,,,
2012,Fall,10,Oregon,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,49,1,49,NA,49,,,,,,,
2011,Summer,8,Multistate,Animal Contact,Salmonella,,Confirmed,,46,4,12,0,12,,,,,,Other (specify),"Rodent, other"
2012,Fall,11,Ohio,Food,Norovirus,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),20,0,0,0,0,,,,,,,
2012,Summer,8,Washington,Food,Vibrio,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,"oysters, raw",,Mollusks,,,,
2012,Fall,10,Kentucky,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,30,0,30,0,30,,,,,,,
2012,Fall,11,Tennessee,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,41,5,41,0,41,,,,,,,
2012,Spring,4,Massachusetts,Food,Listeria,,Confirmed,,3,3,3,0,3,,,,,,,
2011,Spring,5,Multistate,Food,Salmonella,Newport,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Restaurant - other or unknown type",209,52,138,0,104,,,,,,,
2012,Fall,10,Oregon,Person-to-person,Norovirus,GI.6,Confirmed,School/college/university,107,0,107,0,107,,,,,,,
2011,Fall,10,Multistate,Food,Salmonella,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",70,21,64,0,64,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,60,0,0,0,0,,,,,,,
2010,Fall,11,Montana,Indeterminate/Other/Unknown,Shigella,,Confirmed,,49,10,31,0,49,,,,,,,
2012,Fall,10,Kentucky,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,37,0,37,0,37,"salad, unspecified",,Multiple,,,,
2011,Winter,2,Montana,Indeterminate/Other/Unknown,Shigella,,Confirmed,,64,4,47,0,64,,,,,,,
2011,Fall,10,Multistate,Food,Listeria,,Confirmed,Banquet Facility (food prepared and served on-site),15,1,15,1,15,"blue-veined cheese, unpasteurized",,Dairy,,,,
2012,Fall,11,Minnesota,Food,Norovirus,unknown,Confirmed,Banquet Facility (food prepared and served on-site),50,0,50,0,50,,,,,,,
2012,Winter,1,Kentucky,Person-to-person,Norovirus,,Confirmed,,37,0,0,0,0,,,,,,,
2012,Fall,10,Ohio,Food,Histamine,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,yellowfin tuna,tuna,Fish,,,,
2012,Winter,1,Kentucky,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,11,0,0,0,0,,,,,,,
2012,Fall,11,Oregon,Food,Sapovirus,,Confirmed,School/college/university,8,0,NA,NA,NA,,,,,,,
2012,Spring,3,Kentucky,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,76,0,76,0,76,,,,,,,
2012,Winter,2,Maryland,Food,Norovirus,GII.4 New Orleans,Confirmed,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),43,0,43,0,43,,,,,,,
2012,Summer,7,Kentucky,Environmental contamination other than food/water,Campylobacter related,,Confirmed,,5,0,5,0,5,,,,,,,
2012,Winter,2,Kentucky,Person-to-person,Shigella,,Confirmed,,10,0,10,0,10,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.2,Confirmed,School/college/university,44,0,44,0,44,,,,,,,
2012,Fall,11,Tennessee,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,Child day care,35,0,33,0,33,,,,,,,
2012,Fall,10,Hawaii,Food,Salmonella,Braenderup,Confirmed,Restaurant - other or unknown type,16,0,16,0,16,,,,,,,
2012,Fall,10,New York,Water,Legionella,serogroup 1,Confirmed,Hospital/Health Care,2,1,1,0,2,,,,Drinking water,Community,,
2012,Summer,7,Ohio,Water,Cryptosporidium,,Confirmed,Park - Waterpark,12,1,12,0,12,,,,Recreational water -- treated,Pool - Wave Pool; Fountain(s) - Interactive; Pool - Water Slide; Other,,
2012,Fall,10,Minnesota,Food,Salmonella,Javiana,Confirmed,,4,0,4,0,4,"cucumber; iceberg lettuce, unspecified",cucumber; iceberg lettuce,Multiple,,,,
2012,Fall,11,Alaska,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,
2012,Summer,7,California,Food,Salmonella,Thompson,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0,13,0,13,pinto beans,,Grains-Beans,,,,
2012,Fall,10,Pennsylvania,Indeterminate/Other/Unknown,Giardia,,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2012,Fall,11,Illinois,Food,Salmonella,Heidelberg,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Grocery store,16,3,16,0,16,,,,,,,
2012,Fall,11,Oregon,Person-to-person,Norovirus,GII.6,Confirmed,Hospital,49,NA,49,NA,49,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.2,Confirmed,Private home/residence,4,0,1,0,1,,,,,,,
2012,Fall,10,South Carolina,Food,Salmonella,Enteritidis,Confirmed,Religious facility,33,1,3,0,33,chicken,chicken,Chicken,,,,
2012,Summer,8,Michigan,Food,Escherichia coli,O157:H7,Confirmed,Prison/jail,90,10,90,0,90,chicken salad,n/a,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,GII.2,Confirmed,Child day care,17,0,9,0,9,,,,,,,
2012,Fall,11,Illinois,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,22,0,22,0,22,,,,,,,
2012,Fall,11,Oregon,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,24,NA,24,NA,24,,,,,,,
2012,Fall,11,Illinois,Food,Clostridium,,Confirmed,Grocery store,20,0,20,0,20,"goat, stew",,Multiple,,,,
2012,Summer,6,Michigan,Food,Clostridium,,Confirmed,Private home/residence,2,2,2,0,2,"meat/pasta sauce, home canned",n/a,,,,,
2012,Fall,10,Kentucky,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,
2012,Fall,10,South Dakota,Indeterminate/Other/Unknown,Salmonella,Typhimurium var Cope,Confirmed,,5,0,5,0,5,,,,,,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GI.6,Confirmed,,173,0,0,0,0,,,,,,,
2012,Winter,1,Kentucky,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,27,1,27,0,27,,,,,,,
2012,Spring,5,Maryland,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2012,Fall,9,Texas,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,5,0,0,0,0,,,,,,,
2012,Winter,2,Kentucky,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,64,1,64,0,64,,,,,,,
2012,Fall,11,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.6,Confirmed,,72,0,0,0,72,,,,,,,
2012,Fall,11,Iowa,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,104,0,104,0,104,,,,,,,
2012,Fall,11,Connecticut,Food,Norovirus,GII.7,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,
2012,Spring,5,Massachusetts,Indeterminate/Other/Unknown,Escherichia coli,O26,Confirmed,,2,0,2,0,2,,,,,,,
2012,Fall,10,Tennessee,Food,Salmonella,Newport,Confirmed,Private home/residence,27,7,27,0,27,bean dishes,,Multiple,,,,
2012,Fall,11,Tennessee,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,10,1,10,0,10,,,,,,,
2012,Fall,11,Georgia,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,
2012,Summer,8,Georgia,Environmental contamination other than food/water,Salmonella,Javiana,Confirmed,,6,2,6,0,6,,,,,,,
2012,Fall,11,Pennsylvania,Indeterminate/Other/Unknown,Shigella,,Confirmed,,2,2,2,0,2,,,,,,,
2012,Winter,12,Illinois,Food,Norovirus,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),25,0,25,0,25,,,,,,,
2012,Winter,12,Minnesota,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),38,0,38,0,38,"potato, au gratin; ice, unspecified; alcohol",,Multiple,,,,
2012,Fall,11,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2012,Fall,11,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,5,0,5,0,5,,,,,,,
2012,Winter,1,Missouri,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,105,1,105,0,105,,,,,,,
2012,Fall,10,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,3,0,2,0,2,,,,,,,
2012,Fall,11,Pennsylvania,Indeterminate/Other/Unknown,Norovirus,,Confirmed,,13,0,13,0,13,,,,,,,
2012,Fall,9,North Carolina,Water,Norovirus,unknown,Confirmed,Recreational facility,47,0,47,0,47,,,,Recreational water -- treated,Pool - Swimming Pool,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,,16,0,0,0,0,,,,,,,
2012,Winter,12,Michigan,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,,6,0,0,0,0,,,,,,,
2012,Winter,12,Michigan,Person-to-person,Norovirus,GI.6,Confirmed,,40,0,0,0,0,,,,,,,
2012,Fall,11,Michigan,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,,27,0,0,0,0,,,,,,,
2012,Winter,12,Virginia,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),29,0,13,0,13,,,,,,,
2012,Winter,12,Iowa,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,47,4,47,0,47,,,,,,,
2012,Winter,12,New York,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,
2012,Winter,12,New York,Food,Other - Chemical/Toxin,,Confirmed,Private home/residence,2,2,2,1,2,"fish, carp",fish,Fish,,,,
2012,Fall,10,New York,Food,Listeria,,Confirmed,Hospital,7,7,7,0,7,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Shigella,,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2012,Fall,11,Connecticut,Food,Norovirus,other,Confirmed,School/college/university,66,0,66,0,66,multiple foods,,Unclassifiable,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,GII.6,Confirmed,Long-term care/nursing home/assisted living facility,73,2,73,0,73,,,,,,,
2012,Fall,10,Ohio,Person-to-person,Shigella,,Confirmed,Private home/residence,4,0,4,0,0,,,,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,GI.3,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,
2011,Winter,12,New Hampshire,Person-to-person,Norovirus,GII.1,Confirmed,,19,0,17,0,17,,,,,,,
2012,Fall,11,Indiana,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,0,0,0,0,,,,,,,
2012,Fall,11,South Carolina,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,18,0,18,0,18,,,,,,,
2012,Summer,7,Kentucky,Indeterminate/Other/Unknown,Salmonella,Thompson,Confirmed,,4,1,2,0,0,,,,,,,
2012,Spring,3,Wisconsin,Food,Norovirus,GI.6,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,
2012,Summer,7,Kentucky,Indeterminate/Other/Unknown,Salmonella,Thompson,Confirmed,,4,0,0,0,0,,,,,,,
2012,Fall,10,Washington,Person-to-person,Norovirus,,Confirmed,,31,0,31,0,31,,,,,,,
2012,Fall,11,Tennessee,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,Hospital,39,0,39,0,39,,,,,,,
2011,Winter,1,Wisconsin,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,28,0,0,0,28,,,,,,,
2012,Fall,11,South Carolina,Person-to-person,Norovirus,unknown,Confirmed,"Other, specify",544,0,0,0,544,,,,,,,
2012,Winter,12,Louisiana,Person-to-person,Norovirus,,Confirmed,,40,5,40,0,40,,,,,,,
2012,Fall,9,Washington,Food,Salmonella,Virchow,Confirmed,Restaurant - Sit-down dining,121,9,121,0,121,,,,,,,
2012,Fall,11,Oregon,Person-to-person,Norovirus,GI.6,Confirmed,Long-term care/nursing home/assisted living facility,55,NA,55,NA,55,,,,,,,
2012,Summer,8,Utah,Animal Contact,Escherichia coli,O157:H7,Confirmed,,9,3,9,0,9,,,,,,Sheep or goats,Goat
2012,Fall,11,Oregon,Person-to-person,Norovirus,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,20,NA,20,NA,20,,,,,,,
2012,Fall,11,Oregon,Indeterminate/Other/Unknown,Norovirus,GI.6,Confirmed,School/college/university,29,0,29,0,29,,,,,,,
2012,Winter,12,Oregon,Food,Norovirus,GII.4 New Orleans,Confirmed,Banquet Facility (food prepared and served on-site),125,0,NA,NA,NA,fruit salad,,Multiple,,,,
2012,Winter,12,Oregon,Person-to-person,Norovirus,GI.6,Confirmed,School/college/university,15,0,15,0,15,,,,,,,
2012,Winter,12,Oregon,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,61,1,61,2,61,,,,,,,
2012,Fall,11,Oregon,Person-to-person,Norovirus,GII.2,Confirmed,Long-term care/nursing home/assisted living facility,38,NA,38,NA,38,,,,,,,
2012,Winter,12,Ohio,Food,Norovirus,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),26,0,0,0,0,,,,,,,
2012,Winter,12,Ohio,Food,Norovirus,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),49,0,0,0,0,fruit,,Fruits,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,45,2,45,0,45,,,,,,,
2012,Fall,11,Ohio,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,46,3,35,0,35,,,,,,,
2012,Winter,12,Minnesota,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"romaine lettuce, unspecified",,Vegetable Row Crops,,,,
2012,Fall,11,Minnesota,Food,Salmonella,Saintpaul,Confirmed,Private home/residence,2,0,2,0,2,"turkey, smoked",turkey,Turkey,,,,
2012,Fall,11,Minnesota,Animal Contact,Cryptosporidium,,Confirmed,,3,0,3,0,3,,,,,,Cattle,"Cattle, calf"
2012,Fall,10,Kentucky,Indeterminate/Other/Unknown,Shigella,,Confirmed,,10,0,10,0,10,,,,,,,
2012,Summer,7,Kentucky,Indeterminate/Other/Unknown,Salmonella,"I 4,[5],12:i:-",Confirmed,,5,0,4,0,5,,,,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,GII.1,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Office/indoor workplace,34,2,29,0,29,,,,,,,
2012,Winter,12,Oregon,Food,Norovirus,GII.6,Confirmed,,6,NA,6,NA,6,,,,,,,
2012,Fall,9,Oklahoma,Indeterminate/Other/Unknown,Escherichia coli,O157:H7,Confirmed,,3,2,3,0,3,,,,,,,
2012,Winter,12,Oklahoma,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),22,0,18,0,18,,,,,,,
2009,Summer,6,North Carolina,Animal Contact,Cryptosporidium,,Confirmed,,56,2,46,0,46,,,,,,Cattle,"Cattle, calf"
2012,Winter,12,Tennessee,Food,Norovirus,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,
2012,Winter,12,Tennessee,Food,Norovirus,GII.1,Confirmed,Restaurant - Sit-down dining,43,1,41,0,43,,,,,,,
2012,Winter,12,Oregon,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,NA,20,NA,20,,,,,,,
2012,Winter,12,Minnesota,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,14,0,14,0,14,"spring rolls, unspecified",,Multiple,,,,
2012,Fall,11,Mississippi,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,
2012,Fall,11,Texas,Person-to-person,Norovirus,,Confirmed,,12,1,12,1,12,,,,,,,
2012,Winter,12,Ohio,Person-to-person,Norovirus,GII.1,Confirmed,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,
2012,Winter,12,Ohio,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - Sit-down dining,7,4,7,0,7,,,,,,,
